img_id,has_oilpalm
train/img_0285.jpg,0
train/img_0286.jpg,0
train/img_0287.jpg,0
train/img_0288.jpg,0
train/img_0289.jpg,0
train/img_0290.jpg,0
train/img_0291.jpg,0
train/img_0292.jpg,0
train/img_0293.jpg,0
train/img_0294.jpg,0
train/img_0295.jpg,0
train/img_0296.jpg,0
train/img_0297.jpg,0
train/img_0298.jpg,1
train/img_0299.jpg,0
train/img_0300.jpg,0
train/img_0301.jpg,0
train/img_0302.jpg,0
train/img_0303.jpg,0
train/img_0304.jpg,0
train/img_0305.jpg,0
train/img_0306.jpg,0
train/img_0307.jpg,0
train/img_0308.jpg,0
train/img_0309.jpg,0
train/img_0310.jpg,0
train/img_0311.jpg,0
train/img_0312.jpg,0
train/img_0313.jpg,0
train/img_0314.jpg,0
train/img_0315.jpg,0
train/img_0316.jpg,0
train/img_0317.jpg,0
train/img_0318.jpg,0
train/img_0319.jpg,0
train/img_0320.jpg,0
train/img_0321.jpg,0
train/img_0322.jpg,0
train/img_0323.jpg,0
train/img_0324.jpg,0
train/img_0325.jpg,0
train/img_0326.jpg,0
train/img_0327.jpg,0
train/img_0328.jpg,0
train/img_0329.jpg,0
train/img_0330.jpg,0
train/img_0331.jpg,0
train/img_0332.jpg,0
train/img_0333.jpg,0
train/img_0334.jpg,0
train/img_0335.jpg,0
train/img_0336.jpg,0
train/img_0337.jpg,0
train/img_0338.jpg,0
train/img_0339.jpg,0
train/img_0340.jpg,0
train/img_0341.jpg,0
train/img_0342.jpg,1
train/img_0343.jpg,0
train/img_0344.jpg,0
train/img_0345.jpg,0
train/img_0346.jpg,0
train/img_0347.jpg,0
train/img_0348.jpg,0
train/img_0349.jpg,0
train/img_0350.jpg,1
train/img_0351.jpg,0
train/img_0352.jpg,0
train/img_0353.jpg,0
train/img_0354.jpg,0
train/img_0355.jpg,0
train/img_0356.jpg,0
train/img_0357.jpg,0
train/img_0358.jpg,0
train/img_0359.jpg,0
train/img_0360.jpg,0
train/img_0361.jpg,0
train/img_0362.jpg,0
train/img_0363.jpg,0
train/img_0364.jpg,0
train/img_0365.jpg,0
train/img_0366.jpg,0
train/img_0367.jpg,0
train/img_0368.jpg,0
train/img_0369.jpg,0
train/img_0370.jpg,0
train/img_0371.jpg,0
train/img_0372.jpg,0
train/img_0373.jpg,0
train/img_0374.jpg,0
train/img_0375.jpg,0
train/img_0376.jpg,0
train/img_0377.jpg,0
train/img_0378.jpg,1
train/img_0379.jpg,1
train/img_0380.jpg,0
train/img_0381.jpg,0
train/img_0382.jpg,0
train/img_0383.jpg,0
train/img_0384.jpg,0
train/img_0385.jpg,0
train/img_0386.jpg,0
train/img_0387.jpg,0
train/img_0388.jpg,0
train/img_0389.jpg,0
train/img_0390.jpg,0
train/img_0391.jpg,0
train/img_0392.jpg,0
train/img_0393.jpg,0
train/img_0394.jpg,0
train/img_0395.jpg,1
train/img_0396.jpg,1
train/img_0397.jpg,0
train/img_0398.jpg,0
train/img_0399.jpg,0
train/img_0400.jpg,0
train/img_0401.jpg,0
train/img_0402.jpg,0
train/img_0403.jpg,0
train/img_0404.jpg,0
train/img_0405.jpg,0
train/img_0406.jpg,0
train/img_0407.jpg,0
train/img_0408.jpg,0
train/img_0409.jpg,0
train/img_0410.jpg,0
train/img_0411.jpg,0
train/img_0412.jpg,0
train/img_0413.jpg,0
train/img_0414.jpg,0
train/img_0415.jpg,1
train/img_0416.jpg,0
train/img_0417.jpg,0
train/img_0418.jpg,0
train/img_0419.jpg,1
train/img_0420.jpg,0
train/img_0421.jpg,0
train/img_0422.jpg,1
train/img_0423.jpg,0
train/img_0424.jpg,0
train/img_0425.jpg,0
train/img_0426.jpg,0
train/img_0427.jpg,1
train/img_0428.jpg,0
train/img_0429.jpg,0
train/img_0430.jpg,0
train/img_0431.jpg,0
train/img_0432.jpg,0
train/img_0433.jpg,0
train/img_0434.jpg,0
train/img_0435.jpg,0
train/img_0436.jpg,0
train/img_0437.jpg,0
train/img_0438.jpg,0
train/img_0439.jpg,0
train/img_0440.jpg,0
train/img_0441.jpg,0
train/img_0442.jpg,0
train/img_0443.jpg,0
train/img_0444.jpg,0
train/img_0445.jpg,0
train/img_0446.jpg,0
train/img_0447.jpg,0
train/img_0448.jpg,0
train/img_0449.jpg,0
train/img_0450.jpg,0
train/img_0451.jpg,0
train/img_0452.jpg,0
train/img_0453.jpg,0
train/img_0454.jpg,0
train/img_0455.jpg,0
train/img_0456.jpg,0
train/img_0457.jpg,0
train/img_0458.jpg,0
train/img_0459.jpg,0
train/img_0460.jpg,0
train/img_0461.jpg,0
train/img_0462.jpg,0
train/img_0463.jpg,0
train/img_0464.jpg,0
train/img_0465.jpg,0
train/img_0466.jpg,0
train/img_0467.jpg,0
train/img_0468.jpg,0
train/img_0469.jpg,0
train/img_0470.jpg,0
train/img_0471.jpg,0
train/img_0472.jpg,0
train/img_0473.jpg,0
train/img_0474.jpg,0
train/img_0475.jpg,0
train/img_0476.jpg,0
train/img_0477.jpg,0
train/img_0478.jpg,0
train/img_0479.jpg,0
train/img_0480.jpg,0
train/img_0481.jpg,0
train/img_0482.jpg,0
train/img_0483.jpg,0
train/img_0484.jpg,0
train/img_0485.jpg,0
train/img_0486.jpg,0
train/img_0487.jpg,0
train/img_0488.jpg,0
train/img_0489.jpg,0
train/img_0490.jpg,0
train/img_0491.jpg,0
train/img_0492.jpg,0
train/img_0493.jpg,0
train/img_0494.jpg,0
train/img_0495.jpg,0
train/img_0496.jpg,0
train/img_0497.jpg,0
train/img_0498.jpg,0
train/img_0499.jpg,1
train/img_0500.jpg,0
train/img_0501.jpg,0
train/img_0502.jpg,0
train/img_0503.jpg,0
train/img_0504.jpg,0
train/img_0505.jpg,0
train/img_0506.jpg,0
train/img_0507.jpg,0
train/img_0508.jpg,0
train/img_0509.jpg,1
train/img_0510.jpg,0
train/img_0511.jpg,0
train/img_0512.jpg,0
train/img_0513.jpg,0
train/img_0514.jpg,0
train/img_0515.jpg,0
train/img_0516.jpg,0
train/img_0517.jpg,0
train/img_0518.jpg,1
train/img_0519.jpg,0
train/img_0520.jpg,0
train/img_0521.jpg,0
train/img_0522.jpg,0
train/img_0523.jpg,0
train/img_0524.jpg,0
train/img_0525.jpg,0
train/img_0526.jpg,1
train/img_0527.jpg,0
train/img_0528.jpg,0
train/img_0529.jpg,0
train/img_0530.jpg,0
train/img_0531.jpg,0
train/img_0532.jpg,0
train/img_0533.jpg,0
train/img_0534.jpg,0
train/img_0535.jpg,0
train/img_0536.jpg,0
train/img_0537.jpg,0
train/img_0538.jpg,0
train/img_0539.jpg,0
train/img_0540.jpg,0
train/img_0541.jpg,0
train/img_0542.jpg,0
train/img_0543.jpg,0
train/img_0544.jpg,1
train/img_0545.jpg,0
train/img_0546.jpg,0
train/img_0547.jpg,0
train/img_0548.jpg,0
train/img_0549.jpg,0
train/img_0550.jpg,0
train/img_0551.jpg,0
train/img_0552.jpg,0
train/img_0553.jpg,0
train/img_0554.jpg,0
train/img_0555.jpg,1
train/img_0556.jpg,0
train/img_0557.jpg,0
train/img_0558.jpg,0
train/img_0559.jpg,0
train/img_0560.jpg,1
train/img_0561.jpg,0
train/img_0562.jpg,0
train/img_0563.jpg,0
train/img_0564.jpg,0
train/img_0565.jpg,0
train/img_0566.jpg,0
train/img_0567.jpg,0
train/img_0568.jpg,0
train/img_0569.jpg,0
train/img_0570.jpg,0
train/img_0571.jpg,1
train/img_0572.jpg,0
train/img_0573.jpg,0
train/img_0574.jpg,0
train/img_0575.jpg,0
train/img_0576.jpg,0
train/img_0577.jpg,0
train/img_0578.jpg,0
train/img_0579.jpg,0
train/img_0580.jpg,1
train/img_0581.jpg,0
train/img_0582.jpg,0
train/img_0583.jpg,0
train/img_0584.jpg,0
train/img_0585.jpg,1
train/img_0586.jpg,0
train/img_0587.jpg,0
train/img_0588.jpg,0
train/img_0589.jpg,0
train/img_0590.jpg,0
train/img_0591.jpg,0
train/img_0592.jpg,0
train/img_0593.jpg,0
train/img_0594.jpg,0
train/img_0595.jpg,0
train/img_0596.jpg,0
train/img_0597.jpg,0
train/img_0598.jpg,0
train/img_0599.jpg,0
train/img_0600.jpg,0
train/img_0601.jpg,0
train/img_0602.jpg,0
train/img_0603.jpg,0
train/img_0604.jpg,1
train/img_0605.jpg,0
train/img_0606.jpg,0
train/img_0607.jpg,0
train/img_0608.jpg,0
train/img_0609.jpg,1
train/img_0610.jpg,0
train/img_0611.jpg,0
train/img_0612.jpg,0
train/img_0613.jpg,0
train/img_0614.jpg,1
train/img_0615.jpg,0
train/img_0616.jpg,0
train/img_0617.jpg,0
train/img_0618.jpg,0
train/img_0619.jpg,0
train/img_0620.jpg,0
train/img_0621.jpg,0
train/img_0622.jpg,0
train/img_0623.jpg,0
train/img_0624.jpg,0
train/img_0625.jpg,0
train/img_0626.jpg,0
train/img_0627.jpg,0
train/img_0628.jpg,0
train/img_0629.jpg,0
train/img_0630.jpg,0
train/img_0631.jpg,0
train/img_0632.jpg,0
train/img_0633.jpg,1
train/img_0634.jpg,0
train/img_0635.jpg,0
train/img_0636.jpg,0
train/img_0637.jpg,0
train/img_0638.jpg,0
train/img_0639.jpg,0
train/img_0640.jpg,0
train/img_0641.jpg,0
train/img_0642.jpg,0
train/img_0643.jpg,0
train/img_0644.jpg,0
train/img_0645.jpg,0
train/img_0646.jpg,0
train/img_0647.jpg,0
train/img_0648.jpg,0
train/img_0649.jpg,0
train/img_0650.jpg,0
train/img_0651.jpg,0
train/img_0652.jpg,1
train/img_0653.jpg,0
train/img_0654.jpg,0
train/img_0655.jpg,0
train/img_0656.jpg,1
train/img_0657.jpg,0
train/img_0658.jpg,0
train/img_0659.jpg,0
train/img_0660.jpg,0
train/img_0661.jpg,0
train/img_0662.jpg,1
train/img_0663.jpg,0
train/img_0664.jpg,0
train/img_0665.jpg,1
train/img_0666.jpg,0
train/img_0667.jpg,0
train/img_0668.jpg,0
train/img_0669.jpg,0
train/img_0670.jpg,0
train/img_0671.jpg,1
train/img_0672.jpg,0
train/img_0673.jpg,0
train/img_0674.jpg,0
train/img_0675.jpg,0
train/img_0676.jpg,0
train/img_0677.jpg,0
train/img_0678.jpg,0
train/img_0679.jpg,0
train/img_0680.jpg,0
train/img_0681.jpg,0
train/img_0682.jpg,0
train/img_0683.jpg,0
train/img_0684.jpg,0
train/img_0685.jpg,0
train/img_0686.jpg,0
train/img_0687.jpg,0
train/img_0688.jpg,0
train/img_0689.jpg,0
train/img_0690.jpg,0
train/img_0691.jpg,0
train/img_0692.jpg,1
train/img_0693.jpg,0
train/img_0694.jpg,0
train/img_0695.jpg,0
train/img_0696.jpg,0
train/img_0697.jpg,0
train/img_0698.jpg,1
train/img_0699.jpg,0
train/img_0700.jpg,0
train/img_0701.jpg,0
train/img_0702.jpg,0
train/img_0703.jpg,0
train/img_0704.jpg,0
train/img_0705.jpg,0
train/img_0706.jpg,0
train/img_0707.jpg,0
train/img_0708.jpg,0
train/img_0709.jpg,0
train/img_0710.jpg,0
train/img_0711.jpg,0
train/img_0712.jpg,0
train/img_0713.jpg,0
train/img_0714.jpg,0
train/img_0715.jpg,0
train/img_0716.jpg,0
train/img_0717.jpg,0
train/img_0718.jpg,0
train/img_0719.jpg,0
train/img_0720.jpg,1
train/img_0721.jpg,0
train/img_0722.jpg,0
train/img_0723.jpg,0
train/img_0724.jpg,0
train/img_0725.jpg,0
train/img_0726.jpg,0
train/img_0727.jpg,0
train/img_0728.jpg,1
train/img_0729.jpg,0
train/img_0730.jpg,0
train/img_0731.jpg,0
train/img_0732.jpg,0
train/img_0733.jpg,0
train/img_0734.jpg,0
train/img_0735.jpg,0
train/img_0736.jpg,0
train/img_0737.jpg,0
train/img_0738.jpg,0
train/img_0739.jpg,0
train/img_0740.jpg,0
train/img_0741.jpg,0
train/img_0742.jpg,0
train/img_0743.jpg,0
train/img_0744.jpg,0
train/img_0745.jpg,0
train/img_0746.jpg,0
train/img_0747.jpg,0
train/img_0748.jpg,0
train/img_0749.jpg,0
train/img_0750.jpg,0
train/img_0751.jpg,0
train/img_0752.jpg,0
train/img_0753.jpg,0
train/img_0754.jpg,0
train/img_0755.jpg,0
train/img_0756.jpg,0
train/img_0757.jpg,0
train/img_0758.jpg,0
train/img_0759.jpg,0
train/img_0760.jpg,0
train/img_0761.jpg,0
train/img_0762.jpg,0
train/img_0763.jpg,0
train/img_0764.jpg,0
train/img_0765.jpg,0
train/img_0766.jpg,0
train/img_0767.jpg,1
train/img_0768.jpg,0
train/img_0769.jpg,0
train/img_0770.jpg,0
train/img_0771.jpg,0
train/img_0772.jpg,0
train/img_0773.jpg,0
train/img_0774.jpg,0
train/img_0775.jpg,0
train/img_0776.jpg,0
train/img_0777.jpg,0
train/img_0778.jpg,0
train/img_0779.jpg,0
train/img_0780.jpg,0
train/img_0781.jpg,0
train/img_0782.jpg,0
train/img_0783.jpg,0
train/img_0784.jpg,0
train/img_0785.jpg,0
train/img_0786.jpg,0
train/img_0787.jpg,0
train/img_0788.jpg,0
train/img_0789.jpg,0
train/img_0790.jpg,0
train/img_0791.jpg,0
train/img_0792.jpg,0
train/img_0793.jpg,1
train/img_0794.jpg,1
train/img_0795.jpg,0
train/img_0796.jpg,0
train/img_0797.jpg,0
train/img_0798.jpg,0
train/img_0799.jpg,0
train/img_0800.jpg,0
train/img_0801.jpg,0
train/img_0802.jpg,0
train/img_0803.jpg,0
train/img_0804.jpg,0
train/img_0805.jpg,0
train/img_0806.jpg,0
train/img_0807.jpg,0
train/img_0808.jpg,0
train/img_0809.jpg,0
train/img_0810.jpg,1
train/img_0811.jpg,0
train/img_0812.jpg,0
train/img_0813.jpg,0
train/img_0814.jpg,0
train/img_0815.jpg,0
train/img_0816.jpg,0
train/img_0817.jpg,0
train/img_0818.jpg,0
train/img_0819.jpg,0
train/img_0820.jpg,0
train/img_0821.jpg,0
train/img_0822.jpg,0
train/img_0823.jpg,0
train/img_0824.jpg,0
train/img_0825.jpg,0
train/img_0826.jpg,0
train/img_0827.jpg,0
train/img_0828.jpg,0
train/img_0829.jpg,0
train/img_0830.jpg,0
train/img_0831.jpg,0
train/img_0832.jpg,0
train/img_0833.jpg,1
train/img_0834.jpg,1
train/img_0835.jpg,0
train/img_0836.jpg,0
train/img_0837.jpg,0
train/img_0838.jpg,0
train/img_0839.jpg,0
train/img_0840.jpg,0
train/img_0841.jpg,0
train/img_0842.jpg,0
train/img_0843.jpg,0
train/img_0844.jpg,0
train/img_0845.jpg,0
train/img_0846.jpg,0
train/img_0847.jpg,0
train/img_0848.jpg,0
train/img_0849.jpg,0
train/img_0850.jpg,0
train/img_0851.jpg,0
train/img_0852.jpg,0
train/img_0853.jpg,0
train/img_0854.jpg,1
train/img_0855.jpg,0
train/img_0856.jpg,0
train/img_0857.jpg,0
train/img_0858.jpg,0
train/img_0859.jpg,0
train/img_0860.jpg,0
train/img_0861.jpg,0
train/img_0862.jpg,0
train/img_0863.jpg,0
train/img_0864.jpg,0
train/img_0865.jpg,0
train/img_0866.jpg,0
train/img_0867.jpg,1
train/img_0868.jpg,0
train/img_0869.jpg,0
train/img_0870.jpg,0
train/img_0871.jpg,0
train/img_0872.jpg,0
train/img_0873.jpg,0
train/img_0874.jpg,0
train/img_0875.jpg,0
train/img_0876.jpg,0
train/img_0877.jpg,0
train/img_0878.jpg,0
train/img_0879.jpg,0
train/img_0880.jpg,0
train/img_0881.jpg,0
train/img_0882.jpg,0
train/img_0883.jpg,1
train/img_0884.jpg,1
train/img_0885.jpg,0
train/img_0886.jpg,0
train/img_0887.jpg,1
train/img_0888.jpg,0
train/img_0889.jpg,0
train/img_0890.jpg,0
train/img_0891.jpg,0
train/img_0892.jpg,1
train/img_0893.jpg,0
train/img_0894.jpg,0
train/img_0895.jpg,0
train/img_0896.jpg,0
train/img_0897.jpg,0
train/img_0898.jpg,0
train/img_0899.jpg,0
train/img_0900.jpg,0
train/img_0901.jpg,0
train/img_0902.jpg,0
train/img_0903.jpg,0
train/img_0904.jpg,0
train/img_0905.jpg,0
train/img_0906.jpg,0
train/img_0907.jpg,0
train/img_0908.jpg,0
train/img_0909.jpg,0
train/img_0910.jpg,0
train/img_0911.jpg,0
train/img_0912.jpg,0
train/img_0913.jpg,0
train/img_0914.jpg,0
train/img_0915.jpg,0
train/img_0916.jpg,1
train/img_0917.jpg,0
train/img_0918.jpg,0
train/img_0919.jpg,0
train/img_0920.jpg,0
train/img_0921.jpg,0
train/img_0922.jpg,0
train/img_0923.jpg,0
train/img_0924.jpg,0
train/img_0925.jpg,0
train/img_0926.jpg,1
train/img_0927.jpg,0
train/img_0928.jpg,0
train/img_0929.jpg,0
train/img_0930.jpg,0
train/img_0931.jpg,0
train/img_0932.jpg,0
train/img_0933.jpg,0
train/img_0934.jpg,0
train/img_0935.jpg,0
train/img_0936.jpg,0
train/img_0937.jpg,0
train/img_0938.jpg,0
train/img_0939.jpg,0
train/img_0940.jpg,0
train/img_0941.jpg,0
train/img_0942.jpg,0
train/img_0943.jpg,0
train/img_0944.jpg,0
train/img_0945.jpg,0
train/img_0946.jpg,0
train/img_0947.jpg,0
train/img_0948.jpg,0
train/img_0949.jpg,0
train/img_0950.jpg,0
train/img_0951.jpg,0
train/img_0952.jpg,0
train/img_0953.jpg,0
train/img_0954.jpg,0
train/img_0955.jpg,1
train/img_0956.jpg,0
train/img_0957.jpg,0
train/img_0958.jpg,0
train/img_0959.jpg,0
train/img_0960.jpg,0
train/img_0961.jpg,0
train/img_0962.jpg,0
train/img_0963.jpg,0
train/img_0964.jpg,0
train/img_0965.jpg,0
train/img_0966.jpg,0
train/img_0967.jpg,0
train/img_0968.jpg,0
train/img_0969.jpg,0
train/img_0970.jpg,0
train/img_0971.jpg,0
train/img_0972.jpg,0
train/img_0973.jpg,0
train/img_0974.jpg,0
train/img_0975.jpg,0
train/img_0976.jpg,0
train/img_0977.jpg,0
train/img_0978.jpg,0
train/img_0979.jpg,0
train/img_0980.jpg,0
train/img_0981.jpg,0
train/img_0982.jpg,0
train/img_0983.jpg,0
train/img_0984.jpg,0
train/img_0985.jpg,0
train/img_0986.jpg,0
train/img_0987.jpg,0
train/img_0988.jpg,0
train/img_0989.jpg,0
train/img_0990.jpg,0
train/img_0991.jpg,0
train/img_0992.jpg,0
train/img_0993.jpg,0
train/img_0994.jpg,0
train/img_0995.jpg,0
train/img_0996.jpg,0
train/img_0997.jpg,0
train/img_0998.jpg,0
train/img_0999.jpg,0
train/img_1000.jpg,0
train/img_1001.jpg,0
train/img_1002.jpg,0
train/img_1003.jpg,0
train/img_1004.jpg,1
train/img_1005.jpg,0
train/img_1006.jpg,0
train/img_1007.jpg,0
train/img_1008.jpg,0
train/img_1009.jpg,0
train/img_1010.jpg,0
train/img_1011.jpg,0
train/img_1012.jpg,0
train/img_1013.jpg,0
train/img_1014.jpg,0
train/img_1015.jpg,0
train/img_1016.jpg,1
train/img_1017.jpg,0
train/img_1018.jpg,0
train/img_1019.jpg,1
train/img_1020.jpg,0
train/img_1021.jpg,1
train/img_1022.jpg,0
train/img_1023.jpg,0
train/img_1024.jpg,0
train/img_1025.jpg,0
train/img_1026.jpg,0
train/img_1027.jpg,0
train/img_1028.jpg,0
train/img_1029.jpg,0
train/img_1030.jpg,0
train/img_1031.jpg,0
train/img_1032.jpg,0
train/img_1033.jpg,0
train/img_1034.jpg,0
train/img_1035.jpg,0
train/img_1036.jpg,0
train/img_1037.jpg,0
train/img_1038.jpg,0
train/img_1039.jpg,0
train/img_1040.jpg,0
train/img_1041.jpg,0
train/img_1042.jpg,0
train/img_1043.jpg,0
train/img_1044.jpg,0
train/img_1045.jpg,0
train/img_1046.jpg,0
train/img_1047.jpg,0
train/img_1048.jpg,0
train/img_1049.jpg,0
train/img_1050.jpg,0
train/img_1051.jpg,0
train/img_1052.jpg,0
train/img_1053.jpg,0
train/img_1054.jpg,0
train/img_1055.jpg,0
train/img_1056.jpg,0
train/img_1057.jpg,0
train/img_1058.jpg,0
train/img_1059.jpg,0
train/img_1060.jpg,0
train/img_1061.jpg,0
train/img_1062.jpg,0
train/img_1063.jpg,0
train/img_1064.jpg,0
train/img_1065.jpg,0
train/img_1066.jpg,0
train/img_1067.jpg,0
train/img_1068.jpg,0
train/img_1069.jpg,0
train/img_1070.jpg,1
train/img_1071.jpg,0
train/img_1072.jpg,1
train/img_1073.jpg,0
train/img_1074.jpg,0
